id,street,status,previous_jobs_count,amount_due,lat,lng
2164,767 Indiana Blvd,in_progress,2,1660,33.47887392,-112.0598041
2165,380 Walnut Dv,active,2,1660,33.36663255,-112.1626151
2166,554 9th Ave,active,1,1660,33.39953872,-111.9946651
2167,753 Blake St,collected,2,1660,33.47079032,-112.0765597
2168,13 Turk St,active,1,1661,33.46475414,-112.3150557
2169,692 4th Cir,in_progress,3,1661,33.55533297,-112.2463379
2170,156 8th Trl,in_progress,3,1661,33.45250842,-112.1154229
2171,592 5th Rd,active,1,1661,33.58653392,-111.8871736
2172,32 California Trl,collected,1,1661,33.37006068,-112.2045818
2173,641 Franklin Wl,active,3,1662,33.55115342,-112.2375643
2174,224 Euclid Way,collected,2,1662,33.48118024,-112.0510743
2175,107 Walnut Pl,active,1,1662,33.51842952,-111.9491375
2176,141 6th Blvd,active,2,1662,33.42711929,-112.2852702
2177,394 Pine Blvd,collected,1,1663,33.41286452,-112.1739428
2178,449 9th Dv,collected,2,1663,33.555366,-112.0186541
2179,760 8th Vis,active,2,1663,33.52069004,-112.1316908
2180,55 Indiana Ave,collected,3,1663,33.44523389,-112.0015389
2181,485 Mission Trl,in_progress,2,1663,33.50020653,-112.280008
2182,395 Turk Vis,in_progress,1,1664,33.4377197,-112.1888933
2183,441 8th Trl,in_progress,2,1664,33.46710707,-111.8937593
2184,783 Texas Way,in_progress,1,1665,33.50840424,-112.0912343
2185,516 Franklin Pl,in_progress,3,1665,33.45351316,-112.2088334
2186,231 Turk Ave,active,2,1665,33.37504071,-112.2713479
2187,83 Euclid Pl,collected,2,1665,33.57183787,-112.0010722
2188,246 1st Ave,active,3,1666,33.38024517,-111.9419661
2189,503 8th St,collected,1,1666,33.49294308,-112.2054825
2190,720 8th Cir,in_progress,1,1666,33.4996477,-112.1579252
2191,399 Post Cir,collected,2,1666,33.51358431,-112.2747518
2192,451 Turk Blvd,collected,1,1667,33.41958875,-112.2856364
2193,369 Mission Vis,active,2,1667,33.38658514,-112.2002543
2194,698 Turk Trl,in_progress,1,1667,33.40890568,-112.2655868
2195,145 3rd Cir,in_progress,1,1667,33.48760948,-111.9409321
2196,602 Walnut Trl,in_progress,3,1667,33.38428302,-112.3610528
2197,177 Page Cir,collected,3,1667,33.37561207,-112.2894871
2198,719 1st Rd,active,3,1667,33.40060429,-112.1112899
2199,250 9th Trl,in_progress,1,1668,33.45308044,-112.220652
2200,573 7th Pl,in_progress,2,1668,33.40918821,-111.8794467
2201,302 Franklin Way,active,2,1670,33.5645263,-112.3517793
2202,317 Post Dv,in_progress,1,1670,33.52744407,-111.9740529
2203,352 5th St,in_progress,1,1670,33.53324573,-112.1663432
2204,474 Turk Dv,collected,3,1672,33.43194589,-111.9909827
2205,800 California St,in_progress,3,1672,33.53360086,-112.161353
2206,627 6th Cir,in_progress,1,1672,33.42329626,-111.8939227
2207,203 Euclid Way,active,1,1672,33.54212937,-112.2855976
2208,374 8th St,active,2,1673,33.40508223,-112.3032278
2209,182 2nd Cir,active,3,1673,33.57901317,-111.8990742
2210,266 Walnut Wl,collected,2,1673,33.46469308,-111.8947324
2211,510 Page Dv,collected,2,1673,33.55829086,-112.074586
2212,653 Euclid Cir,active,2,1673,33.46979962,-112.166032
2213,423 5th Ave,in_progress,2,1674,33.37545826,-112.3329961
2214,138 Euclid Pl,active,2,1674,33.46718885,-112.2183466
2215,669 5th Pl,collected,1,1674,33.37870171,-111.9485284
2216,52 Sutter Ave,active,2,1674,33.48687155,-112.1636386
2217,448 Mission St,in_progress,2,1675,33.5046982,-112.2517079
2218,774 2nd Vis,active,1,1675,33.49439984,-111.8822426
2219,398 7th Trl,in_progress,2,1676,33.53917654,-112.2061177
2220,787 8th Wl,in_progress,3,1676,33.44739474,-112.0860998
2221,269 9th St,active,2,1676,33.4315742,-112.3291189
2222,739 8th St,active,2,1676,33.4610785,-111.9524758
2223,699 5th Dv,collected,3,1676,33.39539642,-111.9092748
2224,307 Sutter Way,in_progress,1,1676,33.42629156,-112.243941
2225,312 Franklin Dv,in_progress,2,1676,33.49019975,-112.2636452
2226,277 8th Trl,active,2,1676,33.41842807,-112.0442992
2227,284 Walnut Vis,in_progress,3,1677,33.59029701,-111.8960694
2228,65 5th Dv,collected,3,1677,33.59254798,-111.9336086
2229,627 3rd Ave,in_progress,3,1677,33.57264435,-112.3478844
2230,568 8th Vis,in_progress,2,1677,33.45285106,-112.3160629
2231,697 9th St,in_progress,2,1677,33.53270374,-112.2181003
2232,770 Wall Wl,active,1,1679,33.42447695,-111.9314563
2233,50 Euclid Wl,in_progress,3,1679,33.56797142,-112.1232686
2234,499 2nd Rd,in_progress,1,1680,33.52479671,-112.277497
2235,320 5th Vis,in_progress,2,1680,33.47628148,-112.3465222
2236,549 2nd Ave,active,2,1680,33.55577167,-111.9468597
2237,11 4th Wl,collected,1,1680,33.38598545,-111.9728802
2238,477 Page Pl,active,1,1680,33.52908276,-111.9699002
2239,465 Walnut Blvd,in_progress,1,1680,33.36946623,-111.9349867
2240,87 Bush Vis,active,2,1681,33.44768941,-112.2379744
2241,538 Indiana Trl,active,3,1681,33.48443403,-112.3211738
2242,169 1st Trl,in_progress,3,1682,33.40155203,-112.2849153
2243,750 5th Ave,collected,2,1682,33.5672434,-112.1401782
2244,659 9th St,active,3,1683,33.38423818,-112.133612
2245,406 8th Cir,in_progress,3,1683,33.42294656,-112.1509204
2246,279 2nd Vis,in_progress,1,1683,33.58012124,-112.075341
2247,422 Wall Rd,active,2,1683,33.52342819,-112.3532404
2248,708 9th Trl,collected,1,1684,33.47521246,-112.122388
2249,456 Indiana Rd,collected,2,1684,33.36549149,-111.8957713
2250,245 Walnut Way,in_progress,3,1684,33.56043666,-112.0410689
2251,188 Pine Cir,active,2,1684,33.47919277,-112.3482016
2252,241 Post Dv,collected,2,1685,33.55431224,-112.0025865
2253,132 California Wl,active,3,1687,33.58515984,-111.9662455
2254,230 Post Rd,in_progress,3,1687,33.44418572,-112.1710115
2255,413 Euclid Rd,in_progress,2,1688,33.4686514,-112.3070943
2256,653 7th Vis,in_progress,2,1688,33.56596494,-112.2224858
2257,484 California Wl,collected,1,1688,33.41118797,-111.8859838
2258,758 2nd Dv,collected,1,1688,33.42826415,-111.9631398
2259,688 Page Cir,collected,2,1688,33.58782232,-111.9977539
2260,405 Turk Cir,active,2,1688,33.40102627,-112.0766139
2261,506 Sutter Wl,in_progress,2,1688,33.45828786,-111.9570834
2262,703 Page Way,active,2,1688,33.41382302,-112.0355229
2263,109 Franklin Way,active,1,1688,33.42643126,-112.3099124
2264,546 Bush Dv,collected,1,1688,33.3761663,-112.1659874
2265,458 California Trl,collected,2,1689,33.4974011,-112.1344846
2266,245 Blake Cir,in_progress,3,1689,33.52923406,-112.0707138
2267,679 Geary Vis,collected,3,1689,33.4967405,-111.9721669
2268,544 9th Cir,in_progress,1,1689,33.41781906,-112.2610516
2269,44 Sutter St,active,3,1690,33.40125004,-112.1616483
2270,378 9th Blvd,collected,2,1690,33.46745121,-112.2812605
2271,123 California Way,active,3,1690,33.51222969,-112.0130398
2272,316 Euclid Dv,active,3,1690,33.46585061,-112.0785163
2273,339 Turk St,active,1,1691,33.39729232,-112.1092002
2274,531 Blake Wl,in_progress,1,1692,33.36898224,-112.194792
2275,737 Sutter Trl,in_progress,3,1692,33.42281543,-112.1069717
2276,280 7th Wl,active,1,1692,33.57546259,-111.9097039
2277,161 Euclid Rd,active,3,1692,33.54217182,-112.0724499
2278,580 Indiana Rd,collected,3,1692,33.58167298,-111.9873354
2279,485 Walnut Wl,in_progress,3,1694,33.5929235,-112.1250445
2280,567 Bush Cir,collected,2,1694,33.36755305,-112.2107855
2281,661 5th Wl,in_progress,3,1694,33.57762717,-112.1138261
2282,221 2nd Dv,active,1,1694,33.44126444,-111.9553058
2283,132 2nd Cir,collected,3,1694,33.58728122,-112.2618738
2284,221 Post Vis,active,1,1695,33.57591692,-112.2938889
2285,557 Sutter Rd,active,3,1695,33.5430703,-112.2119238
2286,456 Post Blvd,in_progress,2,1695,33.44932867,-112.0396823
2287,583 Wall Blvd,collected,1,1695,33.51962656,-111.8733762
2288,474 Texas Dv,collected,1,1696,33.50341964,-112.268563
2289,282 Blake Blvd,in_progress,3,1696,33.48389587,-112.0532122
2290,468 8th Blvd,collected,2,1696,33.43687809,-112.1913116
2291,737 Indiana Way,in_progress,3,1697,33.46852053,-112.1889015
2292,189 Wall Rd,in_progress,1,1697,33.40944667,-112.1801509
2293,454 2nd Blvd,collected,1,1698,33.44459726,-112.0445404
2294,518 Walnut St,in_progress,1,1698,33.55029486,-112.3023191
2295,214 5th Pl,in_progress,3,1699,33.44980438,-111.9786222
2296,145 Texas St,collected,3,1700,33.37171329,-112.0264299
2297,765 5th Vis,active,2,1701,33.48973001,-111.9238346
2298,82 3rd Way,in_progress,2,1701,33.51710459,-111.9567652
2299,671 Post Pl,active,3,1701,33.37459221,-112.0674657
2300,378 9th Pl,in_progress,1,1701,33.50096632,-111.9033377
2301,292 1st Way,in_progress,3,1701,33.52584162,-112.1087856
2302,421 Walnut St,in_progress,1,1701,33.48028464,-111.9088578
2303,697 Post Blvd,in_progress,2,1702,33.51642484,-111.899331
2304,476 3rd Cir,active,3,1702,33.46484295,-112.1975228
2305,414 Geary Cir,in_progress,3,1702,33.57915364,-112.0822982
2306,750 California Cir,active,1,1702,33.37662657,-112.3353429
2307,344 Texas Vis,active,3,1702,33.55338053,-112.1314599
2308,523 Franklin Vis,in_progress,3,1702,33.43385805,-112.1161559
2309,748 7th Rd,collected,2,1703,33.55582061,-112.3545548
2310,295 Pine Rd,collected,1,1703,33.4699142,-112.1281182
2311,700 5th Trl,in_progress,2,1703,33.50903364,-112.0580676
2312,21 7th Trl,in_progress,1,1703,33.45727092,-112.3453476
2313,733 Blake Pl,in_progress,3,1703,33.56729739,-111.8931768
2314,250 Geary Blvd,active,2,1704,33.4804181,-111.9183017
2315,687 Sutter Trl,in_progress,3,1704,33.51442682,-112.3561022
2316,440 Geary Rd,in_progress,3,1704,33.39193867,-112.1796808
2317,796 Post Wl,in_progress,1,1704,33.46954989,-112.3374953
2318,379 3rd Cir,collected,2,1704,33.43474455,-112.3111642
2319,516 Walnut Cir,collected,1,1704,33.50625441,-111.9780399
2320,316 Bush St,active,1,1705,33.38422128,-112.0062751
2321,785 3rd Dv,collected,2,1705,33.58921598,-111.9786788
2322,708 Texas Cir,active,3,1705,33.43417238,-112.0254587
2323,402 Post Blvd,active,2,1705,33.55648854,-112.3011336
2324,633 Indiana Vis,collected,2,1706,33.42473217,-112.1291834
2325,419 California Way,collected,2,1706,33.50485338,-112.1471112
2326,85 Indiana Rd,in_progress,2,1707,33.57293235,-112.3290524
2327,18 5th Way,in_progress,1,1707,33.38900815,-111.8749999
2328,279 2nd Blvd,active,2,1707,33.50192258,-112.319556
2329,633 Bush Cir,collected,3,1707,33.58147664,-112.2495696
2330,627 6th Dv,collected,3,1707,33.40364497,-112.1668848
2331,704 Blake Rd,active,1,1707,33.36525294,-112.1576694
2332,627 Bush Wl,in_progress,3,1708,33.58400924,-111.9611437
2333,252 4th Pl,collected,3,1708,33.47636695,-112.0386734
2334,788 Walnut St,in_progress,1,1709,33.42193404,-111.9365001
2335,122 Mission Ave,collected,2,1709,33.41422571,-112.3215678
2336,198 Pine Vis,in_progress,2,1709,33.58847912,-112.0984345
2337,16 Page Way,active,1,1710,33.57232696,-112.2043315
2338,14 Post Pl,in_progress,1,1711,33.58361798,-112.1668417
2339,128 California Trl,active,1,1711,33.56452422,-112.2317213
2340,243 7th Vis,collected,1,1711,33.55262724,-112.1480881
2341,342 Pine Ave,active,2,1712,33.44906317,-111.9834352
2342,783 California Blvd,in_progress,1,1712,33.50398138,-112.2430935
2343,276 Post St,in_progress,3,1712,33.36802943,-111.9850831
2344,327 Indiana Trl,active,3,1712,33.37015204,-111.9940912
2345,53 Wall Dv,active,2,1712,33.59071038,-112.1650519
2346,445 1st Way,in_progress,3,1713,33.51321616,-112.1711859
2347,474 8th Vis,collected,3,1713,33.5664438,-112.0324285
2348,13 2nd Rd,in_progress,3,1713,33.48798517,-112.0763353
2349,632 Pine Way,active,2,1714,33.53870899,-112.1779826
2350,80 6th St,in_progress,3,1714,33.38824729,-112.1429203
2351,111 9th St,in_progress,2,1714,33.46624474,-112.1407064
2352,783 Franklin Dv,active,3,1714,33.54609012,-111.9388053
2353,175 8th Dv,active,1,1714,33.47558451,-112.3058213
2354,497 Franklin Way,active,2,1714,33.39570037,-112.2882122
2355,403 1st Rd,collected,3,1714,33.36220632,-112.2336532
2356,652 Texas Way,in_progress,3,1715,33.59133573,-112.0520385
2357,686 Sutter Wl,active,2,1715,33.59097875,-112.3223679
2358,117 Euclid Cir,in_progress,1,1715,33.42003728,-112.206698
2359,258 Wall St,active,2,1715,33.37932618,-112.2129284
2360,67 Turk Way,collected,2,1716,33.57674433,-112.0448464
2361,797 Turk St,collected,3,1716,33.57384113,-111.8818667
2362,626 2nd Blvd,in_progress,3,1717,33.42494415,-111.8933828
2363,638 6th Dv,active,1,1717,33.5490653,-112.0165464
2364,56 3rd Wl,in_progress,1,1718,33.46519099,-111.9422784
2365,650 3rd Vis,active,3,1718,33.39729238,-112.2365739
2366,64 Turk Way,collected,1,1718,33.49252804,-112.1684596
2367,707 Pine Cir,collected,2,1718,33.39864528,-111.9366534
2368,188 Wall St,in_progress,1,1718,33.41043192,-112.1520408
2369,197 9th St,collected,1,1719,33.52940417,-112.0574975
2370,215 8th Rd,collected,1,1719,33.59228828,-112.0735969
2371,405 6th Vis,collected,3,1719,33.37685127,-112.2219703
2372,51 7th Cir,active,1,1720,33.54976805,-112.3395041
2373,484 7th Dv,active,2,1720,33.57809607,-112.2830632
2374,752 2nd St,active,3,1721,33.53877374,-112.1401791
2375,633 Indiana St,active,1,1721,33.48040751,-112.3585604
2376,39 8th Blvd,collected,2,1721,33.39896435,-112.1701815
2377,446 Sutter Rd,collected,1,1721,33.53885816,-112.319504
2378,178 California Vis,collected,3,1721,33.44263542,-112.2209909
2379,366 6th Cir,in_progress,2,1722,33.57266467,-112.2249661
2380,255 Wall Wl,in_progress,3,1722,33.42816514,-112.0250692
2381,124 California Cir,in_progress,2,1722,33.56094957,-112.3583889
2382,162 6th Vis,active,3,1722,33.36837624,-112.1988414
2383,620 Post Cir,in_progress,3,1722,33.58617447,-111.9264748
2384,628 Page Wl,active,2,1723,33.52327394,-112.070284
2385,307 7th Way,in_progress,1,1723,33.5195588,-112.2571353
2386,72 9th Dv,active,3,1723,33.48412356,-112.3419231
2387,170 8th St,in_progress,2,1724,33.53757905,-111.9206563
2388,22 Post Trl,in_progress,2,1724,33.41386086,-112.1023119
2389,258 Geary Cir,in_progress,3,1724,33.51277465,-112.3493962
2390,213 8th Wl,collected,1,1725,33.40980026,-111.8894298
2391,29 Page Cir,in_progress,1,1725,33.37510897,-111.9415052
2392,721 Turk St,active,2,1725,33.56670773,-112.0558537
2393,440 1st Pl,in_progress,3,1725,33.47563426,-112.3486298
2394,49 6th Vis,collected,1,1725,33.44024141,-112.0945797
2395,341 Turk Trl,active,2,1725,33.37606045,-112.3274992
2396,160 8th Blvd,in_progress,3,1726,33.49851346,-111.9978304
2397,519 Indiana Ave,in_progress,3,1726,33.45601922,-112.3158742
2398,508 9th Ave,active,3,1726,33.39556101,-112.3262952
2399,55 Indiana Wl,collected,2,1726,33.43518038,-111.9015364
2400,153 1st Vis,in_progress,3,1727,33.36953726,-111.8863069
2401,646 6th Trl,collected,2,1727,33.55166581,-112.1320701
2402,494 Bush Rd,active,1,1727,33.52296816,-111.8729173
2403,547 Texas Vis,in_progress,3,1727,33.50891075,-112.1518831
2404,184 Page Rd,collected,1,1727,33.50915396,-112.1716809
2405,303 Bush Blvd,active,1,1728,33.39544614,-112.094482
2406,28 Blake Cir,in_progress,1,1728,33.58610638,-112.2459448
2407,385 Geary Cir,in_progress,3,1728,33.40761578,-112.349476
2408,634 Pine Wl,in_progress,3,1729,33.40753386,-112.2675674
2409,382 Euclid Ave,in_progress,1,1729,33.45113451,-112.3476085
2410,107 Texas Rd,active,2,1729,33.58614075,-112.2280469
2411,742 Indiana Wl,in_progress,3,1729,33.4854445,-112.2756405
2412,343 4th Vis,collected,2,1730,33.56689842,-111.9271845
2413,146 1st Vis,in_progress,2,1730,33.37038762,-111.8982202
2414,130 8th Ave,active,1,1731,33.42820983,-112.2622798
2415,322 California Wl,active,1,1731,33.56927263,-112.0564985
2416,621 Geary Way,in_progress,3,1731,33.44246399,-111.893394
2417,703 Bush Vis,in_progress,1,1732,33.57279895,-112.1649887
2418,600 Blake Vis,in_progress,2,1732,33.48494135,-112.3139879
2419,217 Sutter Way,collected,3,1732,33.52459861,-112.1530343
2420,178 Euclid Cir,collected,1,1732,33.39412597,-111.9141097
2421,653 Page Dv,collected,1,1732,33.50863347,-112.2298873
2422,699 6th Vis,collected,3,1733,33.49787339,-111.9407505
2423,281 Indiana Dv,active,2,1733,33.58945474,-112.1370035
2424,766 Page Wl,collected,3,1734,33.51527161,-112.0279171
2425,569 Mission Cir,active,2,1734,33.37877145,-111.9844788
2426,779 Pine Pl,active,1,1734,33.47834578,-112.1760065
2427,432 Walnut St,in_progress,2,1734,33.38967202,-112.0802634
2428,430 3rd St,collected,2,1734,33.45481934,-112.3074194
2429,463 Texas Wl,collected,3,1734,33.46817641,-112.1584763
2430,607 Mission Vis,collected,2,1735,33.49747645,-111.9180721
2431,270 Texas Blvd,collected,2,1735,33.56759457,-112.188265
2432,406 1st Ave,collected,2,1735,33.50814624,-112.1050056
2433,252 Pine Blvd,collected,3,1735,33.48554642,-112.3228428
2434,70 Euclid Dv,collected,1,1736,33.58425252,-112.0579674
2435,712 1st Rd,collected,2,1736,33.54569087,-112.2828204
2436,491 Page Cir,active,2,1736,33.55669657,-112.0508021
2437,447 6th St,collected,2,1736,33.43757955,-112.001041
2438,526 7th Way,in_progress,3,1736,33.45981507,-111.9842174
2439,567 8th Dv,collected,3,1736,33.5484805,-112.3487617
2440,88 Indiana Cir,collected,2,1736,33.55163201,-111.9168738
2441,689 9th Ave,collected,1,1737,33.41510115,-112.1581577
2442,14 Page Rd,collected,1,1737,33.57135485,-112.3176353
2443,438 Turk Dv,in_progress,1,1737,33.5470784,-112.1717326
2444,621 Euclid Vis,collected,3,1737,33.44719742,-111.998485
2445,678 Turk St,collected,1,1737,33.40718011,-111.8878238
2446,180 2nd Way,in_progress,3,1737,33.47977883,-112.2572816
2447,167 Turk Trl,active,1,1737,33.41137169,-111.8755203
2448,535 8th Cir,collected,1,1737,33.59400936,-112.259642
2449,136 Geary Dv,collected,2,1738,33.44398275,-112.1548588
2450,709 Mission Pl,collected,3,1738,33.38053641,-112.3071214
2451,466 5th Way,collected,1,1738,33.45436462,-112.2496721
2452,609 Bush Cir,collected,3,1738,33.53935141,-111.9071387
2453,69 1st Pl,collected,2,1738,33.47859548,-112.249963
2454,691 6th Way,in_progress,2,1738,33.45747104,-112.1870418
2455,196 Geary Blvd,active,3,1738,33.4814625,-112.1288175
2456,460 5th Way,in_progress,2,1738,33.52344695,-112.3317813
2457,727 Euclid Pl,active,1,1739,33.48931715,-112.0931145
2458,715 Indiana Pl,active,1,1739,33.47040289,-112.0497543
2459,757 7th St,active,3,1739,33.43166038,-112.0855111
2460,255 Sutter Dv,in_progress,1,1739,33.3635096,-112.2559711
2461,163 Indiana Vis,active,3,1739,33.45180013,-112.176719
2462,539 Post Wl,collected,2,1739,33.43258639,-112.0010549
2463,424 Bush Dv,in_progress,2,1739,33.46321342,-112.0000591
2464,386 1st Dv,in_progress,3,1739,33.38533708,-111.967144
2465,175 Turk Dv,collected,3,1739,33.40084197,-111.9225622
2466,503 Mission Pl,active,3,1740,33.5307417,-112.1837598
2467,279 Geary Rd,collected,3,1740,33.41859723,-112.0592353
2468,188 8th Cir,collected,2,1740,33.45711537,-112.2834956
2469,122 Turk Vis,in_progress,3,1740,33.51708739,-112.2062309
2470,330 3rd Cir,collected,1,1741,33.51320812,-112.1171925
2471,216 Geary Ave,in_progress,1,1741,33.38300014,-112.2292527
2472,134 Euclid Blvd,in_progress,2,1742,33.48262317,-111.9513219
2473,472 Turk Ave,collected,3,1743,33.5416877,-111.941862
2474,568 3rd Ave,collected,1,1744,33.56006059,-112.0076986
2475,519 Walnut Pl,active,3,1745,33.55419187,-112.0983762
2476,204 3rd Way,in_progress,1,1745,33.39357175,-111.875166
2477,22 Wall Trl,active,1,1745,33.45644036,-112.0312409
2478,481 Franklin Trl,active,3,1745,33.43468185,-112.1618862
2479,469 California Rd,active,2,1746,33.40245688,-112.1832797
2480,461 8th Way,collected,1,1746,33.41672836,-112.1572792
2481,427 Indiana Trl,active,1,1747,33.3938709,-112.2602445
2482,245 8th Trl,active,2,1748,33.37823696,-111.9045532
